id,bi_sponsor_bi,bi_sponsor_count,cosponsor_count,cosponsor_normalized,cosponsor_rank,dw_nominate,missed_votes_pct,name,party,seniority,sponsor_count,sponsor_normalized,sponsor_rank,state,top_cosponsor_subjects,top_sponsor_subjects,total_votes,votes_with_party_pct,color,size,bi_pct,chamber,congress
C001093,4,14,172,0.472577284757,135,0.93,4.11,Doug Collins,R,2,14,0.231845238095,142,GA,"[(International affairs, 24), (Health, 22), (Government operations and politics, 15), (Taxation, 15), (Armed forces and national security, 14)]","[(Government operations and politics, 2), (Armed forces and national security, 2), (International affairs, 2), (Health, 2), (Crime and law enforcement, 1)]",1192.0,93.53,red,20,0.285714285714,house,113
E000172,0,5,0,0.0,239,,52.0,Jo Ann Emerson,R,20,5,0.253333333333,123,MO,[],"[(Government operations and politics, 3), (Economics and public finance, 1), (Crime and law enforcement, 1)]",25.0,83.33,red,20,0.0,house,113
S000244,12,24,196,0.503656668479,86,1.257,1.43,F. Sensenbrenner,R,36,24,0.224305555556,147,WI,"[(Health, 49), (International affairs, 31), (Taxation, 21), (Crime and law enforcement, 21), (Armed forces and national security, 9)]","[(Crime and law enforcement, 7), (Health, 3), (Taxation, 3), (Energy, 2), (Immigration, 2)]",1192.0,91.23,red,20,0.5,house,113
S000248,0,17,252,0.551952798663,35,-0.494,1.76,José Serrano,D,26,17,0.275862068966,110,NY,"[(Health, 34), (Government operations and politics, 32), (Armed forces and national security, 23), (Crime and law enforcement, 21), (Labor and employment, 15)]","[(Taxation, 3), (Government operations and politics, 2), (Immigration, 2), (Agriculture and food, 2), (International affairs, 2)]",1192.0,94.62,blue,20,0.0,house,113
E000179,10,31,279,0.633418222977,9,-0.339,4.61,Eliot Engel,D,26,31,0.324805339266,82,NY,"[(International affairs, 77), (Health, 37), (Government operations and politics, 29), (Armed forces and national security, 15), (Education, 15)]","[(International affairs, 10), (Health, 4), (Energy, 4), (Transportation and public works, 3), (Emergency management, 1)]",1192.0,95.16,blue,20,0.322580645161,house,113
R000570,2,7,62,0.666054830899,2,0.866,0.34,Paul Ryan,R,16,7,0.418452380952,35,WI,"[(Health, 11), (Economics and public finance, 10), (Taxation, 8), (International affairs, 7), (Armed forces and national security, 6)]","[(Economics and public finance, 3), (Congress, 2), (Government operations and politics, 1), (Health, 1)]",1192.0,95.79,red,20,0.285714285714,house,113
R000572,5,11,107,0.509153447535,79,0.685,6.71,Mike Rogers,R,14,11,0.475,20,MI,"[(Health, 37), (Taxation, 11), (Armed forces and national security, 8), (Public lands and natural resources, 6), (Government operations and politics, 5)]","[(Armed forces and national security, 5), (Health, 4), (Crime and law enforcement, 1), (Water resources development, 1)]",1192.0,94.6,red,20,0.454545454545,house,113
R000575,1,4,141,0.545566946577,44,0.433,2.6,Mike Rogers,R,14,4,0.158333333333,203,AL,"[(Health, 20), (Armed forces and national security, 16), (Taxation, 16), (International affairs, 12), (Crime and law enforcement, 10)]","[(Armed forces and national security, 2), (International affairs, 2)]",1192.0,94.75,red,20,0.25,house,113
R000577,7,15,377,0.489494625157,120,-0.396,6.04,Tim Ryan,D,12,15,0.441379310345,39,OH,"[(Health, 71), (Armed forces and national security, 49), (Taxation, 33), (Education, 32), (Government operations and politics, 29)]","[(Armed forces and national security, 3), (Private legislation, 2), (Health, 2), (Education, 2), (Government operations and politics, 1)]",1192.0,90.36,blue,20,0.466666666667,house,113
R000576,1,5,174,0.494933454325,115,-0.306,5.12,C.A. Dutch Ruppersberger,D,12,5,0.275862068966,110,MD,"[(Health, 42), (Armed forces and national security, 24), (Government operations and politics, 19), (Taxation, 19), (Education, 9)]","[(Health, 2), (Taxation, 1), (Public lands and natural resources, 1), (Crime and law enforcement, 1)]",1192.0,92.57,blue,20,0.2,house,113
R000578,21,26,158,0.562034511294,31,0.519,0.42,Dave Reichert,R,10,26,0.304487179487,93,WA,"[(Taxation, 28), (Health, 22), (Crime and law enforcement, 15), (International affairs, 14), (Armed forces and national security, 13)]","[(Taxation, 9), (Crime and law enforcement, 3), (Health, 3), (Social welfare, 2), (Public lands and natural resources, 2)]",1192.0,89.13,red,20,0.807692307692,house,113
C000714,4,37,643,0.411250716215,197,-0.583,4.28,John Conyers,D,50,37,0.275862068966,110,MI,"[(Health, 74), (Armed forces and national security, 62), (Crime and law enforcement, 56), (International affairs, 56), (Education, 50)]","[(Labor and employment, 5), (Finance and financial sector, 4), (Crime and law enforcement, 4), (Health, 4), (Civil rights and liberties, minority issues, 4)]",1192.0,91.94,blue,20,0.108108108108,house,113
N000188,0,0,0,0.0,210,,2.08,Donald Norcross,D,2,0,0.0,209,NJ,[],[],48.0,93.62,blue,20,,house,113
W000812,6,11,195,0.539206556156,47,0.723,2.35,Ann Wagner,R,2,11,0.518181818182,12,MO,"[(Health, 34), (Finance and financial sector, 26), (International affairs, 20), (Taxation, 18), (Crime and law enforcement, 17)]","[(Government operations and politics, 5), (Finance and financial sector, 3), (Education, 1), (Crime and law enforcement, 1), (Environmental protection, 1)]",1192.0,96.91,red,20,0.545454545455,house,113
W000810,1,17,80,0.557052058111,38,0.977,1.26,Rob Woodall,R,4,17,0.391176470588,42,GA,"[(Health, 14), (International affairs, 9), (Taxation, 8), (Armed forces and national security, 8), (Government operations and politics, 7)]","[(Congress, 15), (Economics and public finance, 1), (Taxation, 1)]",1192.0,90.82,red,20,0.0588235294118,house,113
W000816,2,7,138,0.592957153385,12,0.744,3.69,Roger Williams,R,2,7,0.361904761905,55,TX,"[(Health, 20), (Armed forces and national security, 17), (Taxation, 17), (Government operations and politics, 13), (International affairs, 11)]","[(Government operations and politics, 1), (Water resources development, 1), (Armed forces and national security, 1), (Housing and community development, 1), (Health, 1)]",1192.0,96.86,red,20,0.285714285714,house,113
W000815,0,1,169,0.529320744445,52,0.779,1.17,Brad Wenstrup,R,2,1,0.158333333333,203,OH,"[(Health, 35), (Armed forces and national security, 22), (Government operations and politics, 14), (Taxation, 14), (International affairs, 12)]","[(Armed forces and national security, 1)]",1192.0,95.33,red,20,0.0,house,113
W000814,0,7,297,0.439503998826,187,0.918,0.5,Randy Weber,R,2,7,0.158333333333,203,TX,"[(International affairs, 74), (Armed forces and national security, 26), (Health, 26), (Taxation, 25), (Government operations and politics, 24)]","[(Environmental protection, 2), (Government operations and politics, 1), (Families, 1), (Armed forces and national security, 1), (International affairs, 1)]",1192.0,91.74,red,20,0.0,house,113
N000181,3,9,158,0.562034511294,31,0.705,2.43,Devin Nunes,R,12,9,0.316666666667,75,CA,"[(Health, 34), (Taxation, 24), (Armed forces and national security, 18), (Government operations and politics, 12), (Social welfare, 7)]","[(Taxation, 4), (Health, 2), (Crime and law enforcement, 1), (Public lands and natural resources, 1), (Armed forces and national security, 1)]",1192.0,95.27,red,20,0.333333333333,house,113
N000182,3,18,212,0.50470555987,83,0.847,0.84,Randy Neugebauer,R,12,18,0.246296296296,128,TX,"[(Health, 28), (Taxation, 28), (Armed forces and national security, 18), (Government operations and politics, 16), (Finance and financial sector, 15)]","[(Finance and financial sector, 5), (Taxation, 2), (Agriculture and food, 2), (Health, 2), (Environmental protection, 2)]",1192.0,95.69,red,20,0.166666666667,house,113
N000184,3,16,177,0.558337095252,37,0.515,4.61,Kristi Noem,R,4,16,0.277083333333,106,SD,"[(Armed forces and national security, 27), (Health, 25), (Taxation, 22), (Crime and law enforcement, 14), (International affairs, 13)]","[(Native Americans, 3), (Public lands and natural resources, 3), (Water resources development, 2), (Agriculture and food, 2), (Education, 2)]",1192.0,94.9,red,20,0.1875,house,113
N000185,3,22,261,0.491358437004,104,0.766,2.85,Richard Nugent,R,4,22,0.277083333333,106,FL,"[(Armed forces and national security, 47), (Taxation, 32), (Health, 30), (Government operations and politics, 23), (International affairs, 21)]","[(Congress, 12), (Armed forces and national security, 4), (Crime and law enforcement, 2), (Emergency management, 1), (Public lands and natural resources, 1)]",1192.0,92.92,red,20,0.136363636364,house,113
N000186,3,4,279,0.440131219245,186,0.617,23.32,Alan Nunnelee,R,4,4,0.633333333333,5,MS,"[(Health, 46), (Armed forces and national security, 32), (Taxation, 28), (International affairs, 26), (Government operations and politics, 16)]","[(Transportation and public works, 2), (Public lands and natural resources, 1), (Health, 1)]",1192.0,96.83,red,20,0.75,house,113
N000187,1,8,329,0.514717645177,93,-0.432,15.44,Gloria Negrete McLeod,D,2,8,0.275862068966,110,CA,"[(Armed forces and national security, 53), (Health, 46), (Education, 32), (Taxation, 26), (Government operations and politics, 24)]","[(Armed forces and national security, 4), (Education, 1), (Public lands and natural resources, 1), (Transportation and public works, 1), (Taxation, 1)]",1192.0,92.26,blue,20,0.125,house,113
H000329,4,20,84,0.514960221377,70,0.557,2.01,Doc Hastings,R,20,20,0.510625,18,WA,"[(Health, 16), (Taxation, 13), (Armed forces and national security, 9), (Environmental protection, 8), (Finance and financial sector, 4)]","[(Public lands and natural resources, 11), (Energy, 3), (Water resources development, 2), (Animals, 1), (Congress, 1)]",1192.0,93.92,red,20,0.2,house,113
H000324,3,24,621,0.443300279685,170,-0.486,9.82,Alcee Hastings,D,22,24,0.275862068966,110,FL,"[(Health, 106), (Armed forces and national security, 64), (International affairs, 57), (Taxation, 45), (Crime and law enforcement, 43)]","[(International affairs, 8), (Social welfare, 3), (Taxation, 2), (Labor and employment, 2), (Emergency management, 1)]",1192.0,93.86,blue,20,0.125,house,113
K000385,0,16,228,0.427227608495,187,-0.405,1.64,Robin Kelly,D,2,16,0.275862068966,110,IL,"[(Health, 33), (Armed forces and national security, 29), (Crime and law enforcement, 23), (Education, 22), (Taxation, 16)]","[(Crime and law enforcement, 5), (Commerce, 2), (Taxation, 2), (Health, 2), (Education, 2)]",1095.0,96.1,blue,20,0.0,house,113
I000056,18,41,117,0.627677407338,7,0.84,1.09,Darrell Issa,R,14,41,0.391971544715,41,CA,"[(Government operations and politics, 21), (Armed forces and national security, 17), (Taxation, 17), (Health, 11), (International affairs, 8)]","[(Government operations and politics, 19), (Congress, 4), (Armed forces and national security, 4), (Immigration, 4), (Commerce, 2)]",1192.0,95.76,red,20,0.439024390244,house,113
P000373,10,18,169,0.484834591745,112,0.837,1.68,Joe Pitts,R,18,18,0.400231481481,39,PA,"[(International affairs, 39), (Taxation, 23), (Health, 16), (Armed forces and national security, 14), (Labor and employment, 9)]","[(Health, 5), (International affairs, 3), (Crime and law enforcement, 2), (Taxation, 2), (Sports and recreation, 1)]",1192.0,94.54,red,20,0.555555555556,house,113
F000043,9,26,253,0.45881006865,152,-0.39,4.28,Chaka Fattah,D,20,26,0.371352785146,61,PA,"[(Health, 42), (Armed forces and national security, 28), (International affairs, 21), (Education, 21), (Government operations and politics, 20)]","[(Health, 4), (Education, 4), (Taxation, 3), (Housing and community development, 3), (Science, technology, communications, 3)]",1192.0,95.27,blue,20,0.346153846154,house,113
L000111,9,16,258,0.427811250633,204,0.516,1.09,Tom Latham,R,20,16,0.286979166667,102,IA,"[(Health, 85), (Armed forces and national security, 36), (Taxation, 30), (International affairs, 12), (Finance and financial sector, 9)]","[(Economics and public finance, 3), (Health, 3), (Taxation, 3), (Government operations and politics, 1), (Congress, 1)]",1192.0,90.84,red,20,0.5625,house,113
M000933,4,19,570,0.445129270545,167,-0.353,5.37,James Moran,D,24,19,0.31941923775,85,VA,"[(Health, 85), (International affairs, 65), (Crime and law enforcement, 52), (Government operations and politics, 45), (Taxation, 39)]","[(Animals, 3), (International affairs, 3), (Government operations and politics, 2), (Taxation, 2), (Transportation and public works, 2)]",1192.0,92.73,blue,20,0.210526315789,house,113
S000051,0,3,44,0.373926920537,230,0.97,1.44,Mark Sanford,R,2,3,0.316666666667,75,SC,"[(Immigration, 6), (Crime and law enforcement, 5), (Congress, 5), (Armed forces and national security, 4), (Government operations and politics, 3)]","[(Crime and law enforcement, 1), (Energy, 1), (Armed forces and national security, 1)]",1045.0,86.12,red,20,0.0,house,113
M001159,4,22,144,0.559927360775,36,0.66,4.11,Cathy McMorris Rodgers,R,10,22,0.320265151515,74,WA,"[(Health, 47), (Taxation, 17), (Armed forces and national security, 16), (International affairs, 11), (Energy, 6)]","[(Congress, 9), (Health, 9), (Water resources development, 1), (Taxation, 1), (Labor and employment, 1)]",1192.0,96.5,red,20,0.181818181818,house,113
V000081,1,14,130,0.673582995951,7,-0.525,5.37,Nydia Velázquez,D,22,14,0.374384236453,60,NY,"[(Government operations and politics, 19), (Health, 16), (Taxation, 10), (Labor and employment, 10), (International affairs, 10)]","[(Commerce, 4), (Housing and community development, 3), (Health, 3), (Finance and financial sector, 1), (Government operations and politics, 1)]",1192.0,92.2,blue,20,0.0714285714286,house,113
V000128,2,19,325,0.461376518219,151,-0.374,1.26,Chris Van Hollen,D,12,19,0.275862068966,110,MD,"[(International affairs, 47), (Health, 44), (Crime and law enforcement, 31), (Taxation, 29), (Government operations and politics, 27)]","[(Economics and public finance, 3), (Education, 3), (Taxation, 3), (Government operations and politics, 1), (Crime and law enforcement, 1)]",1192.0,95.41,blue,20,0.105263157895,house,113
V000129,6,9,188,0.512338364845,73,0.598,0.5,David Valadao,R,2,9,0.263888888889,112,CA,"[(Health, 39), (Armed forces and national security, 25), (Taxation, 20), (Government operations and politics, 13), (Environmental protection, 10)]","[(Crime and law enforcement, 2), (Water resources development, 2), (Taxation, 1), (International affairs, 1), (Agriculture and food, 1)]",1192.0,89.46,red,20,0.666666666667,house,113
A000055,2,8,120,0.570217917676,28,0.466,9.23,Robert Aderholt,R,18,8,0.316666666667,75,AL,"[(Health, 21), (International affairs, 19), (Taxation, 10), (Armed forces and national security, 9), (Environmental protection, 8)]","[(Economics and public finance, 2), (Transportation and public works, 1), (Housing and community development, 1), (Agriculture and food, 1), (Health, 1)]",1192.0,93.99,red,20,0.25,house,113
M001163,4,20,305,0.550474547023,39,-0.448,1.93,Doris Matsui,D,10,20,0.275862068966,110,CA,"[(Health, 72), (Government operations and politics, 29), (Crime and law enforcement, 25), (International affairs, 22), (Education, 19)]","[(Water resources development, 6), (Science, technology, communications, 4), (Health, 3), (Transportation and public works, 2), (Commerce, 1)]",1192.0,93.67,blue,20,0.2,house,113
