rep_id,bi_sponsor_bi,bi_sponsor_count,cosponsor_count,cosponsor_normalized,cosponsor_rank,dw_nominate,missed_votes_pct,name,party,seniority,sponsor_count,sponsor_normalized,sponsor_rank,state,top_cosponsor_subjects,top_sponsor_subjects,total_votes,votes_with_party_pct,color,size,bi_pct,chamber,congress
S001189,1,10,220,0.434844816,194,0.782,1.43,Austin Scott,R,4,10,0.174166667,196,GA,"[(Health, 38), (Armed forces and national security, 27), (Taxation, 21), (International affairs, 19), (Government operations and politics, 12)]","[(Agriculture and food, 2), (Economics and public finance, 1), (Armed forces and national security, 1), (Crime and law enforcement, 1), (International affairs, 1)]",1192,95.66,red,20,0.1,house,113
B000013,5,8,231,0.512248043,74,0.564,2.6,Spencer Bachus,R,22,8,0.257291667,119,AL,"[(Health, 38), (Finance and financial sector, 33), (Armed forces and national security, 26), (Taxation, 22), (International affairs, 17)]","[(Finance and financial sector, 3), (Government operations and politics, 1), (Commerce, 1), (Armed forces and national security, 1), (Housing and community development, 1)]",1192,92.94,red,20,0.625,house,113
C001049,2,7,357,0.441913608,172,-0.488,6.46,William Clay,D,14,7,0.315270936,89,MO,"[(Health, 72), (Crime and law enforcement, 29), (Education, 25), (Armed forces and national security, 23), (Civil rights and liberties, minority issues, 22)]","[(Public lands and natural resources, 2), (Government operations and politics, 2), (Health, 1), (Finance and financial sector, 1), (Sports and recreation, 1)]",1192,94.98,blue,20,0.285714286,house,113
C001048,2,14,176,0.52188807,61,0.602,9.4,John Culberson,R,14,14,0.288392857,100,TX,"[(Health, 29), (Taxation, 20), (International affairs, 17), (Government operations and politics, 16), (Armed forces and national security, 14)]","[(Armed forces and national security, 4), (Law, 4), (Government operations and politics, 2), (Crime and law enforcement, 1), (Education, 1)]",1192,94.26,red,20,0.142857143,house,113
C001047,5,18,223,0.474923723,130,0.53,5.12,Shelley Capito,R,14,18,0.211111111,157,WV,"[(Health, 57), (Armed forces and national security, 26), (Taxation, 20), (International affairs, 18), (Environmental protection, 15)]","[(Finance and financial sector, 6), (Environmental protection, 6), (Health, 3), (Government operations and politics, 1), (Taxation, 1)]",1192,94.34,red,20,0.277777778,house,113
C001046,0,5,1,0.544794189,45,0.758,7.31,Eric Cantor,R,14,5,0.4275,32,VA,"[(Congress, 1)]","[(Congress, 4), (International affairs, 1)]",1108,94.84,red,20,0,house,113
C001045,4,8,163,0.546799566,43,0.487,2.68,Ander Crenshaw,R,14,8,0.35625,59,FL,"[(Health, 37), (Armed forces and national security, 22), (International affairs, 19), (Taxation, 17), (Government operations and politics, 12)]","[(Economics and public finance, 3), (International affairs, 2), (Foreign trade and international finance, 1), (Taxation, 1), (Armed forces and national security, 1)]",1192,93.36,red,20,0.5,house,113
R000593,5,22,257,0.470600428,139,0.796,0.84,Dennis Ross,R,4,22,0.187121212,179,FL,"[(Health, 35), (Finance and financial sector, 32), (Armed forces and national security, 27), (International affairs, 26), (Taxation, 25)]","[(Government operations and politics, 5), (Taxation, 4), (Finance and financial sector, 3), (Health, 3), (Economics and public finance, 2)]",1192,95.94,red,20,0.227272727,house,113
P000605,2,8,217,0.448388213,174,0.812,0.76,Scott Perry,R,2,8,0.217708333,154,PA,"[(International affairs, 45), (Armed forces and national security, 26), (Taxation, 25), (Health, 23), (Government operations and politics, 17)]","[(Economics and public finance, 1), (Armed forces and national security, 1), (Crime and law enforcement, 1), (International affairs, 1), (Health, 1)]",1192,93.32,red,20,0.25,house,113
R000053,0,27,804,0.428989919,186,-0.408,16.02,Charles Rangel,D,44,27,0.393358876,52,NY,"[(Health, 145), (International affairs, 73), (Education, 68), (Armed forces and national security, 63), (Crime and law enforcement, 62)]","[(Taxation, 6), (International affairs, 4), (Transportation and public works, 3), (Armed forces and national security, 3), (Private legislation, 2)]",1192,94.91,blue,20,0,house,113
R000596,3,9,163,0.532093465,50,0.948,9.47,Trey Radel,R,2,9,0.175925926,191,FL,"[(Health, 27), (Taxation, 24), (International affairs, 22), (Energy, 9), (Armed forces and national security, 8)]","[(Armed forces and national security, 2), (International affairs, 2), (Public lands and natural resources, 2), (Sports and recreation, 1), (Agriculture and food, 1)]",655,88.53,red,20,0.333333333,house,113
S000480,4,21,469,0.426495343,188,-0.563,8.31,Louise Slaughter,D,28,21,0.551724138,17,NY,"[(Health, 75), (Government operations and politics, 43), (Armed forces and national security, 39), (International affairs, 34), (Taxation, 33)]","[(Government operations and politics, 3), (Health, 3), (Education, 3), (Taxation, 2), (Environmental protection, 2)]",1192,91.22,blue,20,0.19047619,house,113
M000404,3,34,424,0.434210526,179,-0.697,3.1,Jim McDermott,D,26,34,0.275862069,110,WA,"[(Taxation, 56), (Health, 52), (International affairs, 51), (Armed forces and national security, 46), (Education, 27)]","[(Taxation, 11), (Health, 10), (Armed forces and national security, 5), (Economics and public finance, 1), (Sports and recreation, 1)]",1192,91.77,blue,20,0.088235294,house,113
R000594,10,10,182,0.468762472,140,0.361,5.87,Jon Runyan,R,4,10,0.253333333,123,NJ,"[(Armed forces and national security, 44), (Health, 28), (Taxation, 21), (Government operations and politics, 11), (International affairs, 11)]","[(Armed forces and national security, 7), (Public lands and natural resources, 1), (Civil rights and liberties, minority issues, 1), (Health, 1)]",1192,89.22,red,20,1,house,113
J000289,1,6,181,0.476168181,127,0.893,1.26,Jim Jordan,R,8,6,0.197916667,170,OH,"[(Health, 26), (Government operations and politics, 21), (Armed forces and national security, 16), (Crime and law enforcement, 15), (Taxation, 13)]","[(Government operations and politics, 2), (Crime and law enforcement, 2), (Social welfare, 1), (Civil rights and liberties, minority issues, 1)]",1192,91.33,red,20,0.166666667,house,113
J000288,2,14,414,0.424071955,192,-0.425,5.37,Hank Johnson,D,8,14,0.354679803,66,GA,"[(Health, 70), (Armed forces and national security, 38), (International affairs, 36), (Crime and law enforcement, 33), (Taxation, 31)]","[(Crime and law enforcement, 2), (Public lands and natural resources, 2), (Health, 2), (Armed forces and national security, 2), (Commerce, 1)]",1192,93.35,blue,20,0.142857143,house,113
L000480,1,12,244,0.555220017,31,-0.33,0.76,Nita Lowey,D,26,12,0.275862069,110,NY,"[(Armed forces and national security, 35), (Health, 32), (Government operations and politics, 27), (International affairs, 23), (Crime and law enforcement, 16)]","[(International affairs, 4), (Energy, 2), (Public lands and natural resources, 2), (Finance and financial sector, 1), (Social welfare, 1)]",1192,95.18,blue,20,0.083333333,house,113
K000220,2,26,201,0.424451592,207,0.777,13.76,Jack Kingston,R,22,26,0.176602564,190,GA,"[(Health, 28), (Taxation, 24), (Government operations and politics, 22), (Armed forces and national security, 19), (International affairs, 19)]","[(Health, 7), (Government operations and politics, 5), (Taxation, 3), (International affairs, 2), (Finance and financial sector, 1)]",1192,94.75,red,20,0.076923077,house,113
K000188,12,25,315,0.530242272,63,-0.305,2.85,Ron Kind,D,18,25,0.286896552,107,WI,"[(Taxation, 67), (Health, 56), (Armed forces and national security, 26), (Education, 20), (Government operations and politics, 17)]","[(Taxation, 6), (Agriculture and food, 2), (Animals, 2), (Armed forces and national security, 2), (Sports and recreation, 2)]",1192,90.16,blue,20,0.48,house,113
S000364,3,6,167,0.520653608,66,0.634,5.79,John Shimkus,R,18,6,0.211111111,157,IL,"[(Health, 39), (International affairs, 21), (Taxation, 18), (Armed forces and national security, 17), (Finance and financial sector, 9)]","[(Health, 2), (International affairs, 2), (Science, technology, communications, 1), (Environmental protection, 1)]",1192,93.41,red,20,0.5,house,113
J000126,2,16,323,0.526519472,69,-0.447,2.18,Eddie Johnson,D,22,16,0.275862069,110,TX,"[(Health, 54), (International affairs, 32), (Armed forces and national security, 21), (Government operations and politics, 21), (Labor and employment, 21)]","[(Health, 5), (Science, technology, communications, 4), (Crime and law enforcement, 2), (Transportation and public works, 1), (Finance and financial sector, 1)]",1192,92.28,blue,20,0.125,house,113
C000556,4,6,268,0.440307542,185,0.794,14.6,Howard Coble,R,30,6,0.659722222,4,NC,"[(Health, 46), (Armed forces and national security, 35), (Taxation, 27), (International affairs, 23), (Crime and law enforcement, 22)]","[(Commerce, 1), (Crime and law enforcement, 1), (Congress, 1), (Taxation, 1), (Health, 1)]",1192,95.97,red,20,0.666666667,house,113
M001188,4,17,313,0.520220279,80,-0.367,5.87,Grace Meng,D,2,17,0.519269777,22,NY,"[(International affairs, 55), (Health, 31), (Government operations and politics, 27), (Crime and law enforcement, 27), (Armed forces and national security, 26)]","[(International affairs, 4), (Government operations and politics, 2), (Education, 2), (Crime and law enforcement, 1), (Finance and financial sector, 1)]",1192,94.56,blue,20,0.235294118,house,113
M001189,0,9,180,0.477602906,123,0.806,1.59,Luke Messer,R,2,9,0.263888889,112,IN,"[(International affairs, 33), (Health, 31), (Taxation, 18), (Armed forces and national security, 15), (Economics and public finance, 14)]","[(Education, 3), (Taxation, 3), (Economics and public finance, 2), (Health, 1)]",1192,95.82,red,20,0,house,113
M001184,1,6,153,0.354650335,236,1,0.08,Thomas Massie,R,4,6,0.158333333,203,KY,"[(Armed forces and national security, 27), (Health, 27), (Crime and law enforcement, 17), (Taxation, 15), (Government operations and politics, 12)]","[(Agriculture and food, 2), (Crime and law enforcement, 2), (Armed forces and national security, 1), (Taxation, 1)]",1192,81.7,red,20,0.166666667,house,113
M001185,6,16,274,0.550422589,40,-0.394,1.51,Sean Maloney,D,2,16,0.482758621,29,NY,"[(Armed forces and national security, 44), (Health, 43), (Government operations and politics, 36), (Taxation, 21), (International affairs, 16)]","[(Armed forces and national security, 3), (Education, 2), (Government operations and politics, 1), (Finance and financial sector, 1), (Families, 1)]",1192,84.07,blue,20,0.375,house,113
M001187,6,17,323,0.430100675,201,0.814,1.09,Mark Meadows,R,2,17,0.353921569,61,NC,"[(Health, 50), (International affairs, 46), (Government operations and politics, 33), (Armed forces and national security, 30), (Taxation, 28)]","[(Government operations and politics, 6), (Taxation, 4), (Emergency management, 2), (Crime and law enforcement, 1), (Families, 1)]",1192,93.98,red,20,0.352941176,house,113
M001180,30,43,252,0.443185749,181,0.506,0,David McKinley,R,4,43,0.184108527,184,WV,"[(Health, 69), (Taxation, 24), (Armed forces and national security, 20), (Environmental protection, 19), (International affairs, 17)]","[(Environmental protection, 7), (Energy, 7), (Labor and employment, 6), (Taxation, 5), (Armed forces and national security, 4)]",1192,92.79,red,20,0.697674419,house,113
M001181,7,11,200,0.517554479,68,0.413,0.42,Pat Meehan,R,4,11,0.582954545,8,PA,"[(Health, 40), (Armed forces and national security, 27), (Taxation, 15), (Crime and law enforcement, 15), (International affairs, 15)]","[(Emergency management, 4), (Foreign trade and international finance, 1), (Crime and law enforcement, 1), (Congress, 1), (Housing and community development, 1)]",1192,90.99,red,20,0.636363636,house,113
M001182,0,12,296,0.386141287,225,1,3.78,Mick Mulvaney,R,4,12,0.184722222,180,SC,"[(Health, 38), (Government operations and politics, 29), (Taxation, 29), (Finance and financial sector, 28), (Economics and public finance, 26)]","[(Finance and financial sector, 3), (Armed forces and national security, 2), (Agriculture and food, 2), (Commerce, 1), (Congress, 1)]",1192,89.8,red,20,0,house,113
W000813,2,5,194,0.600958538,10,0.597,0.92,Jackie Walorski,R,2,5,0.253333333,123,IN,"[(Health, 50), (Armed forces and national security, 38), (International affairs, 18), (Crime and law enforcement, 11), (Taxation, 10)]","[(Armed forces and national security, 3), (Economics and public finance, 1), (Health, 1)]",1192,95.43,red,20,0.4,house,113
B001269,7,16,261,0.46088336,156,0.393,2.27,Lou Barletta,R,4,16,0.361197917,57,PA,"[(Health, 61), (Armed forces and national security, 24), (Taxation, 23), (Immigration, 14), (International affairs, 14)]","[(Immigration, 4), (Congress, 3), (Government operations and politics, 2), (Animals, 1), (Commerce, 1)]",1192,93.56,red,20,0.4375,house,113
B001262,1,15,263,0.353805504,237,0.985,3.02,Paul Broun,R,8,15,0.221666667,150,GA,"[(International affairs, 33), (Armed forces and national security, 30), (Taxation, 30), (Health, 29), (Crime and law enforcement, 22)]","[(Finance and financial sector, 3), (Economics and public finance, 2), (Health, 2), (Crime and law enforcement, 1), (Taxation, 1)]",1192,82.44,red,20,0.066666667,house,113
B001260,4,11,185,0.521824488,62,0.603,3.78,Vern Buchanan,R,8,11,0.158333333,203,FL,"[(Health, 46), (Armed forces and national security, 23), (Taxation, 16), (Government operations and politics, 12), (International affairs, 12)]","[(Economics and public finance, 3), (Congress, 2), (Foreign trade and international finance, 2), (Government operations and politics, 1), (Crime and law enforcement, 1)]",1192,94.68,red,20,0.363636364,house,113
U000031,5,7,99,0.582214396,18,0.678,1.68,Fred Upton,R,28,7,0.701190476,3,MI,"[(Armed forces and national security, 13), (Taxation, 13), (Health, 10), (International affairs, 8), (Finance and financial sector, 7)]","[(Energy, 3), (Health, 2), (Science, technology, communications, 1), (Private legislation, 1)]",1192,93.6,red,20,0.714285714,house,113
F000462,0,6,286,0.551619433,36,-0.438,2.85,Lois Frankel,D,2,6,0.275862069,110,FL,"[(International affairs, 49), (Armed forces and national security, 45), (Health, 34), (Government operations and politics, 22), (Crime and law enforcement, 18)]","[(Families, 1), (Immigration, 1), (Transportation and public works, 1), (Civil rights and liberties, minority issues, 1), (Health, 1)]",1192,95.42,blue,20,0,house,113
F000461,4,15,219,0.520415271,67,0.801,2.1,Bill Flores,R,4,15,0.343055556,67,TX,"[(Health, 37), (Taxation, 24), (Armed forces and national security, 22), (Government operations and politics, 21), (Economics and public finance, 16)]","[(Armed forces and national security, 6), (Taxation, 4), (Government operations and politics, 1), (Congress, 1), (Environmental protection, 1)]",1192,93.74,red,20,0.266666667,house,113
F000460,4,15,328,0.476694915,126,0.733,0.34,Blake Farenthold,R,4,15,0.295555556,96,TX,"[(Health, 55), (Armed forces and national security, 37), (Taxation, 34), (Government operations and politics, 29), (Crime and law enforcement, 27)]","[(Government operations and politics, 3), (Commerce, 2), (Finance and financial sector, 1), (Armed forces and national security, 1), (Transportation and public works, 1)]",1192,94.95,red,20,0.266666667,house,113
